Domain_id,Suburb,Postcode,Lat,Lng,lga_ID
27297.0,Monomeith,3984.0,-38.3114378,145.5579927,81.0
32817.0,Pioneer Bay,3984.0,-38.3114378,145.5579927,81.0
48007.0,Queensferry,3984.0,-38.3114378,145.5579927,81.0
39657.0,Tenby Point,3984.0,-38.3114378,145.5579927,81.0
39817.0,The Gurdies,3984.0,-38.3114378,145.5579927,81.0
2507.0,Balnarring,3926.0,-38.3541527,145.1044805,81.0
2517.0,Balnarring Beach,3926.0,-38.3541527,145.1044805,81.0
26297.0,Merricks Beach,3926.0,-38.3541527,145.1044805,81.0
26317.0,Merricks North,3926.0,-38.3541527,145.1044805,81.0
3267.0,Baxter,3911.0,-38.1972006,145.1762197,81.0
23177.0,Langwarrin South,3911.0,-38.1972006,145.1762197,81.0
4567.0,Bittern,3918.0,-38.3329437,145.165179,81.0
4717.0,Blairgowrie,3942.0,-38.3645949,144.7686693,81.0
10797.0,Crib Point,3919.0,-38.3534427,145.1983055,81.0
17967.0,Hastings,3915.0,-38.3059216,145.1265477,81.0
40927.0,Tuerong,3915.0,-38.3059216,145.1265477,81.0
18907.0,Hmas Cerberus,3920.0,-38.3943242,145.2093505,81.0
24937.0,Main Ridge,3928.0,-38.4018779,144.9721978,81.0
26267.0,Merricks,3916.0,-38.4161358,145.0548502,81.0
32957.0,Point Leo,3916.0,-38.4161358,145.0548502,81.0
36367.0,Shoreham,3916.0,-38.4161358,145.0548502,81.0
27687.0,Moorooduc,3933.0,-38.2501593,145.1265477,81.0
28217.0,Mount Eliza,3930.0,-38.1952209,145.0879338,81.0
28317.0,Mount Martha,3934.0,-38.287039,145.016269,81.0
32327.0,Pearcedale,3912.0,-38.2242212,145.2148736,81.0
36677.0,Somerville,3912.0,-38.2242212,145.2148736,81.0
33327.0,Portsea,3944.0,-38.3234069,144.7027669,81.0
33927.0,Red Hill,3937.0,-38.3687813,145.0383133,81.0
33937.0,Red Hill South,3937.0,-38.3687813,145.0383133,81.0
36657.0,Somers,3927.0,-38.3793743,145.165179,81.0
36697.0,Sorrento,3943.0,-38.3477833,144.746696,81.0
41047.0,Tyabb,3913.0,-38.2651079,145.1706992,81.0
8217.0,Carlton,3053.0,-37.798389,144.9694441,2.0
13127.0,East Melbourne,3002.0,-37.8161444,144.9804594,2.0
14717.0,Footscray,3011.0,-37.7960195,144.9006313,2.0
35997.0,Seddon,3011.0,-37.7960195,144.9006313,2.0
21037.0,Kensington,3031.0,-37.790896,144.9198932,2.0
14617.0,Flemington,3031.0,-37.790896,144.9198932,2.0
25807.0,Melbourne,3000.0,-37.8152065,144.963937,2.0
33267.0,Port Melbourne,3207.0,-37.8315264,144.9226452,2.0
12117.0,Docklands,3005.0,-37.8227336,144.9525797,2.0
32107.0,Parkville,3010.0,-37.7962849,144.9598069,2.0
64017.0,South Wharf,3006.0,-37.8245483,144.963937,2.0
36897.0,Southbank,3006.0,-37.8245483,144.963937,2.0
43457.0,West Melbourne,3003.0,-37.8114504,144.9253974,2.0
10867.0,Croydon,3136.0,-37.7983502,145.2811778,21.0
10877.0,Croydon Hills,3136.0,-37.7983502,145.2811778,21.0
10887.0,Croydon North,3136.0,-37.7983502,145.2811778,21.0
10897.0,Croydon South,3136.0,-37.7983502,145.2811778,21.0
18347.0,Heathmont,3135.0,-37.8218486,145.2535448,21.0
34437.0,Ringwood East,3135.0,-37.8218486,145.2535448,21.0
21497.0,Kilsyth,3137.0,-37.8253798,145.3198788,21.0
21527.0,Kilsyth South,3137.0,-37.8253798,145.3198788,21.0
34397.0,Ringwood,3134.0,-37.7900435,145.2424941,21.0
34477.0,Ringwood North,3134.0,-37.7900435,145.2424941,21.0
42627.0,Warranwood,3134.0,-37.7900435,145.2424941,21.0
42617.0,Warrandyte South,3134.0,-37.7900435,145.2424941,21.0
3337.0,Bayswater,3153.0,-37.8386354,145.2756505,21.0
3387.0,Bayswater North,3153.0,-37.8386354,145.2756505,21.0
11157.0,Dandenong,3175.0,-38.0191689,145.2148736,29.0
11187.0,Dandenong North,3175.0,-38.0191689,145.2148736,29.0
2687.0,Bangholme,3175.0,-38.0191689,145.2148736,29.0
11207.0,Dandenong South,3175.0,-38.0191689,145.2148736,29.0
11977.0,Dingley Village,3172.0,-37.9772192,145.1320653,29.0
37157.0,Springvale South,3172.0,-37.9772192,145.1320653,29.0
21197.0,Keysborough,3173.0,-38.0042683,145.1706992,29.0
30827.0,Noble Park,3174.0,-37.9641212,145.1762197,29.0
30847.0,Noble Park North,3174.0,-37.9641212,145.1762197,29.0
37117.0,Springvale,3171.0,-37.9473307,145.1541397,29.0
11867.0,Diamond Creek,3089.0,-37.6666174,145.1541397,16.0
13677.0,Eltham,3095.0,-37.7049998,145.1706992,16.0
13687.0,Eltham North,3095.0,-37.7049998,145.1706992,16.0
34117.0,Research,3095.0,-37.7049998,145.1706992,16.0
1677.0,Arthurs Creek,3099.0,-37.5885255,145.2148736,16.0
10487.0,Cottles Bridge,3099.0,-37.5885255,145.2148736,16.0
19387.0,Hurstbridge,3099.0,-37.5885255,145.2148736,16.0
31387.0,Nutfield,3099.0,-37.5885255,145.2148736,16.0
37957.0,Strathewen,3099.0,-37.5885255,145.2148736,16.0
3947.0,Bend of Islands,3097.0,-37.6897828,145.2369693,16.0
20467.0,Kangaroo Ground,3097.0,-37.6897828,145.2369693,16.0
42907.0,Watsons Creek,3097.0,-37.6897828,145.2369693,16.0
32007.0,Panton Hill,3759.0,-37.6400391,145.2424941,16.0
32887.0,Plenty,3090.0,-37.670486,145.1099967,16.0
36557.0,Smiths Gully,3760.0,-37.6267001,145.2867055,16.0
37267.0,St Andrews,3761.0,-37.5919774,145.2811778,16.0
42957.0,Wattle Glen,3096.0,-37.6683887,145.1872619,16.0
45747.0,Yarrambat,3091.0,-37.6404295,145.1320653,16.0
12307.0,Doreen,3754.0,-37.5963626,145.1265477,13.0
26237.0,Mernda,3754.0,-37.5963626,145.1265477,13.0
13867.0,Epping,3076.0,-37.6341341,145.016269,13.0
22937.0,Lalor,3075.0,-37.6650543,145.0107588,13.0
26637.0,Mill Park,3082.0,-37.6649616,145.0658766,13.0
36827.0,South Morang,3752.0,-37.6377485,145.082419,13.0
39897.0,Thomastown,3074.0,-37.6837819,145.0107588,13.0
44357.0,Wollert,3750.0,-37.5891893,144.9942305,13.0
44737.0,Woodstock,3751.0,-37.5365105,145.0603633,13.0
45527.0,Yan Yean,3755.0,-37.5474779,145.1486206,13.0
12477.0,Drouin,3818.0,-38.1155251,145.8690603,75.0
1847.0,Athlone,3818.0,-38.1155251,145.8690603,75.0
12497.0,Drouin East,3818.0,-38.1155251,145.8690603,75.0
12507.0,Drouin South,3818.0,-38.1155251,145.8690603,75.0
12517.0,Drouin West,3818.0,-38.1155251,145.8690603,75.0
17577.0,Hallora,3818.0,-38.1155251,145.8690603,75.0
20067.0,Jindivick,3818.0,-38.1155251,145.8690603,75.0
34487.0,Ripplebrook,3818.0,-38.1155251,145.8690603,75.0
907.0,Allambee,3823.0,-38.2245094,146.0584482,75.0
45707.0,Yarragon,3823.0,-38.2245094,146.0584482,75.0
45717.0,Yarragon South,3823.0,-38.2245094,146.0584482,75.0
3247.0,Baw Baw,3833.0,-37.7865626,146.0696009,75.0
52107.0,Baw Baw Village,3833.0,-37.7865626,146.0696009,75.0
48367.0,Gentle Annie,3833.0,-37.7865626,146.0696009,75.0
24117.0,Loch Valley,3833.0,-37.7865626,146.0696009,75.0
30867.0,Noojee,3833.0,-37.7865626,146.0696009,75.0
32667.0,Piedmont,3833.0,-37.7865626,146.0696009,75.0
38937.0,Tanjil Bren,3833.0,-37.7865626,146.0696009,75.0
52367.0,Toorongo,3833.0,-37.7865626,146.0696009,75.0
41547.0,Vesper,3833.0,-37.7865626,146.0696009,75.0
4987.0,Bona Vista,3820.0,-38.1692482,145.9469958,75.0
23657.0,Lillico,3820.0,-38.1692482,145.9469958,75.0
42517.0,Warragul,3820.0,-38.1692482,145.9469958,75.0
5667.0,Brandy Creek,3821.0,-38.0844084,146.002705,75.0
5687.0,Bravington,3821.0,-38.0844084,146.002705,75.0
6747.0,Buln Buln,3821.0,-38.0844084,146.002705,75.0
10837.0,Crossover,3821.0,-38.0844084,146.002705,75.0
13587.0,Ellinbank,3821.0,-38.0844084,146.002705,75.0
14367.0,Ferndale,3821.0,-38.0844084,146.002705,75.0
23207.0,Lardner,3821.0,-38.0844084,146.002705,75.0
30717.0,Nilma North,3821.0,-38.0844084,146.002705,75.0
34767.0,Rokeby,3821.0,-38.0844084,146.002705,75.0
42577.0,Warragul West,3821.0,-38.0844084,146.002705,75.0
9067.0,Childers,3824.0,-38.2177192,146.1812023,75.0
29957.0,Narracan,3824.0,-38.2177192,146.1812023,75.0
39987.0,Thorpdale South,3824.0,-38.2177192,146.1812023,75.0
40637.0,Trafalgar,3824.0,-38.2177192,146.1812023,75.0
40657.0,Trafalgar East,3824.0,-38.2177192,146.1812023,75.0
40667.0,Trafalgar South,3824.0,-38.2177192,146.1812023,75.0
9477.0,Cloverlea,3822.0,-38.1797383,146.0361469,75.0
11317.0,Darnum,3822.0,-38.1797383,146.0361469,75.0
15157.0,Gainsborough,3822.0,-38.1797383,146.0361469,75.0
15677.0,Gilderoy,3797.0,-37.8447909,145.702282,75.0
15797.0,Gladysdale,3797.0,-37.8447909,145.702282,75.0
33347.0,Powelltown,3797.0,-37.8447909,145.702282,75.0
40007.0,Three Bridges,3797.0,-37.8447909,145.702282,75.0
45677.0,Yarra Junction,3797.0,-37.8447909,145.702282,75.0
22457.0,Labertouche,3816.0,-38.086187,145.7800733,75.0
24327.0,Longwarry,3816.0,-38.086187,145.7800733,75.0
24337.0,Longwarry North,3816.0,-38.086187,145.7800733,75.0
27107.0,Modella,3816.0,-38.086187,145.7800733,75.0
28477.0,Mountain View,3988.0,-38.310594,145.7800733,75.0
33137.0,Poowong,3988.0,-38.310594,145.7800733,75.0
33147.0,Poowong East,3988.0,-38.310594,145.7800733,75.0
33157.0,Poowong North,3988.0,-38.310594,145.7800733,75.0
30207.0,Nayook,3832.0,-37.9211096,145.9915605,75.0
30267.0,Neerim Junction,3832.0,-37.9211096,145.9915605,75.0
30277.0,Neerim North,3832.0,-37.9211096,145.9915605,75.0
30237.0,Neerim,3831.0,-38.0093215,146.002705,75.0
30257.0,Neerim East,3831.0,-38.0093215,146.002705,75.0
30287.0,Neerim South,3831.0,-38.0093215,146.002705,75.0
39977.0,Thorpdale,3835.0,-38.2926842,146.1812023,75.0
14947.0,Frankston,3199.0,-38.1645944,145.1486206,31.0
15027.0,Frankston South,3199.0,-38.1645944,145.1486206,31.0
35867.0,Seaford,3198.0,-38.1021858,145.1431018,31.0
8507.0,Carrum Downs,3201.0,-38.0975353,145.1706992,31.0
15007.0,Frankston North,3200.0,-38.1250223,145.162419,31.0
17297.0,Greensborough,3088.0,-37.698595,145.1099967,15.0
5807.0,Briar Hill,3088.0,-37.698595,145.1099967,15.0
18387.0,Heidelberg,3084.0,-37.7436031,145.0769045,15.0
41617.0,Viewbank,3084.0,-37.7436031,145.0769045,15.0
13037.0,Eaglemont,3084.0,-37.7436031,145.0769045,15.0
34817.0,Rosanna,3084.0,-37.7436031,145.0769045,15.0
18397.0,Heidelberg Heights,3081.0,-37.7417753,145.0438252,15.0
18427.0,Heidelberg West,3081.0,-37.7417753,145.0438252,15.0
3787.0,Bellfield,3081.0,-37.7417753,145.0438252,15.0
19767.0,Ivanhoe,3079.0,-37.7698427,145.0438252,15.0
19787.0,Ivanhoe East,3079.0,-37.7698427,145.0438252,15.0
27387.0,Montmorency,3094.0,-37.7196403,145.1237889,15.0
42887.0,Watsonia,3087.0,-37.7019248,145.0851764,15.0
42897.0,Watsonia North,3087.0,-37.7019248,145.0851764,15.0
24457.0,Lower Plenty,3093.0,-37.7393287,145.112755,15.0
25957.0,Melton,3337.0,-37.6095412,144.5875645,7.0
22327.0,Kurunjang,3337.0,-37.6095412,144.5875645,7.0
26007.0,Melton West,3337.0,-37.6095412,144.5875645,7.0
40367.0,Toolern Vale,3337.0,-37.6095412,144.5875645,7.0
25997.0,Melton South,3338.0,-37.7810237,144.5437205,7.0
6207.0,Brookfield,3338.0,-37.7810237,144.5437205,7.0
14147.0,Exford,3338.0,-37.7810237,144.5437205,7.0
14157.0,Eynesbury,3338.0,-37.7810237,144.5437205,7.0
25107.0,Mambourin,3024.0,-37.8706337,144.5875645,7.0
28147.0,Mount Cottrell,3024.0,-37.8706337,144.5875645,7.0
45307.0,Wyndham Vale,3024.0,-37.8706337,144.5875645,7.0
32897.0,Plumpton,3335.0,-37.7143753,144.6753231,7.0
34697.0,Rockbank,3335.0,-37.7143753,144.6753231,7.0
27707.0,Mooroolbark,3138.0,-37.7822365,145.3309395,19.0
3597.0,Beenak,3139.0,-37.8251456,145.5579927,19.0
12147.0,Don Valley,3139.0,-37.8251456,145.5579927,19.0
18937.0,Hoddles Creek,3139.0,-37.8251456,145.5579927,19.0
23247.0,Launching Place,3139.0,-37.8251456,145.5579927,19.0
36087.0,Seville,3139.0,-37.8251456,145.5579927,19.0
36097.0,Seville East,3139.0,-37.8251456,145.5579927,19.0
42097.0,Wandin East,3139.0,-37.8251456,145.5579927,19.0
42107.0,Wandin North,3139.0,-37.8251456,145.5579927,19.0
44987.0,Woori Yallock,3139.0,-37.8251456,145.5579927,19.0
45947.0,Yellingbo,3139.0,-37.8251456,145.5579927,19.0
3617.0,Belgrave,3160.0,-37.932935,145.3475331,19.0
3627.0,Belgrave Heights,3160.0,-37.932935,145.3475331,19.0
3637.0,Belgrave South,3160.0,-37.932935,145.3475331,19.0
39517.0,Tecoma,3160.0,-37.932935,145.3475331,19.0
4457.0,Big Pats Creek,3799.0,-37.6990844,145.8023118,19.0
13167.0,East Warburton,3799.0,-37.6990844,145.8023118,19.0
25677.0,Mcmahons Creek,3799.0,-37.6990844,145.8023118,19.0
26667.0,Millgrove,3799.0,-37.6990844,145.8023118,19.0
34067.0,Reefton,3799.0,-37.6990844,145.8023118,19.0
42407.0,Warburton,3799.0,-37.6990844,145.8023118,19.0
43357.0,Wesburn,3799.0,-37.6990844,145.8023118,19.0
9137.0,Chirnside Park,3116.0,-37.7373267,145.3088196,19.0
9167.0,Christmas Hills,3775.0,-37.6158673,145.3807298,19.0
12047.0,Dixons Creek,3775.0,-37.6158673,145.3807298,19.0
37657.0,Steels Creek,3775.0,-37.6158673,145.3807298,19.0
39187.0,Tarrawarra,3775.0,-37.6158673,145.3807298,19.0
45657.0,Yarra Glen,3775.0,-37.6158673,145.3807298,19.0
9947.0,Coldstream,3770.0,-37.7057909,145.4250118,19.0
17437.0,Gruyere,3770.0,-37.7057909,145.4250118,19.0
45997.0,Yering,3770.0,-37.7057909,145.4250118,19.0
14457.0,Ferny Creek,3786.0,-37.8759058,145.3309395,19.0
15477.0,Gembrook,3783.0,-37.9524044,145.6023644,19.0
20337.0,Kallista,3791.0,-37.9051015,145.4111713,19.0
20347.0,Kalorama,3766.0,-37.8194936,145.3862638,19.0
23747.0,Lilydale,3140.0,-37.7643547,145.3475331,19.0
27267.0,Monbulk,3793.0,-37.8689357,145.4360858,19.0
27397.0,Montrose,3765.0,-37.8083883,145.353065,19.0
28157.0,Mount Dandenong,3767.0,-37.8421584,145.3420015,19.0
28237.0,Mount Evelyn,3796.0,-37.7791563,145.3917982,19.0
31667.0,Olinda,3788.0,-37.8532703,145.3751961,19.0
35697.0,Sassafras,3787.0,-37.8645935,145.353065,19.0
36347.0,Sherbrooke,3789.0,-37.8963853,145.3641298,19.0
36387.0,Silvan,3795.0,-37.8342877,145.4305486,19.0
39857.0,The Patch,3792.0,-37.8887708,145.3973329,19.0
40767.0,Tremont,3785.0,-37.8782906,145.3171139,19.0
41407.0,Upwey,3158.0,-37.9039829,145.3309395,19.0
36297.0,Shepparton,3630.0,-36.4615673,145.5579927,63.0
7847.0,Caniambo,3630.0,-36.4615673,145.5579927,63.0
1427.0,Arcadia,3631.0,-36.4324574,145.4693163,63.0
1437.0,Arcadia South,3631.0,-36.4324574,145.4693163,63.0
10447.0,Cosgrove,3631.0,-36.4324574,145.4693163,63.0
10457.0,Cosgrove South,3631.0,-36.4324574,145.4693163,63.0
21237.0,Kialla,3631.0,-36.4324574,145.4693163,63.0
21247.0,Kialla East,3631.0,-36.4324574,145.4693163,63.0
21287.0,Kialla West,3631.0,-36.4324574,145.4693163,63.0
31787.0,Orrvale,3631.0,-36.4324574,145.4693163,63.0
36317.0,Shepparton East,3631.0,-36.4324574,145.4693163,63.0
36337.0,Shepparton North,3631.0,-36.4324574,145.4693163,63.0
1537.0,Ardmona,3629.0,-36.2976747,145.2922335,63.0
10127.0,Coomboona,3629.0,-36.2976747,145.2922335,63.0
27737.0,Mooroopna,3629.0,-36.2976747,145.2922335,63.0
27757.0,Mooroopna North,3629.0,-36.2976747,145.2922335,63.0
41247.0,Undera,3629.0,-36.2976747,145.2922335,63.0
7447.0,Byrneside,3617.0,-36.4005389,145.1706992,63.0
10057.0,Congupna,3633.0,-36.2927129,145.480396,63.0
10117.0,Cooma,3616.0,-36.4591947,145.2038278,63.0
15687.0,Gillieston,3616.0,-36.4591947,145.2038278,63.0
15717.0,Girgarre East,3616.0,-36.4591947,145.2038278,63.0
17957.0,Harston,3616.0,-36.4591947,145.2038278,63.0
27767.0,Mooroopna North West,3616.0,-36.4591947,145.2038278,63.0
39327.0,Tatura,3616.0,-36.4591947,145.2038278,63.0
39337.0,Tatura East,3616.0,-36.4591947,145.2038278,63.0
48787.0,Waranga,3616.0,-36.4591947,145.2038278,63.0
11857.0,Dhurringile,3610.0,-36.5881288,145.2480193,63.0
27647.0,Moorilim,3610.0,-36.5881288,145.2480193,63.0
29237.0,Murchison,3610.0,-36.5881288,145.2480193,63.0
29257.0,Murchison East,3610.0,-36.5881288,145.2480193,63.0
29267.0,Murchison North,3610.0,-36.5881288,145.2480193,63.0
12287.0,Dookie College,3647.0,-36.3969441,145.6967281,63.0
15707.0,Girgarre,3624.0,-36.4031385,144.9501708,63.0
22367.0,Kyabram,3620.0,-36.2508546,145.093449,63.0
22377.0,Kyabram South,3620.0,-36.2508546,145.093449,63.0
22977.0,Lancaster,3620.0,-36.2508546,145.093449,63.0
45327.0,Wyuna,3620.0,-36.2508546,145.093449,63.0
45337.0,Wyuna East,3620.0,-36.2508546,145.093449,63.0
26337.0,Merrigum,3618.0,-36.3624013,145.1706992,63.0
40337.0,Toolamba,3614.0,-36.4899607,145.325409,63.0
40347.0,Toolamba West,3614.0,-36.4899607,145.325409,63.0
40507.0,Torquay,3228.0,-38.3419249,144.2374759,35.0
3727.0,Bellbrae,3228.0,-38.3419249,144.2374759,35.0
3817.0,Bells Beach,3228.0,-38.3419249,144.2374759,35.0
19897.0,Jan Juc,3228.0,-38.3419249,144.2374759,35.0
737.0,Aireys Inlet,3231.0,-38.451657,144.0521131,35.0
4417.0,Big Hill,3231.0,-38.451657,144.0521131,35.0
13187.0,Eastern View,3231.0,-38.451657,144.0521131,35.0
14207.0,Fairhaven,3231.0,-38.451657,144.0521131,35.0
27147.0,Moggs Creek,3231.0,-38.451657,144.0521131,35.0
1247.0,Anglesea,3230.0,-38.3850062,144.1501922,35.0
2647.0,Bambra,3241.0,-38.260588,143.9541563,35.0
31677.0,Ombersley,3241.0,-38.260588,143.9541563,35.0
43267.0,Wensleydale,3241.0,-38.260588,143.9541563,35.0
44087.0,Winchelsea,3241.0,-38.260588,143.9541563,35.0
44097.0,Winchelsea South,3241.0,-38.260588,143.9541563,35.0
45177.0,Wurdiboluc,3241.0,-38.260588,143.9541563,35.0
3117.0,Barwon Downs,3243.0,-38.4455968,143.8020236,35.0
29427.0,Murroon,3243.0,-38.4455968,143.8020236,35.0
42457.0,Warncoort,3243.0,-38.4455968,143.8020236,35.0
43787.0,Whoorel,3243.0,-38.4455968,143.8020236,35.0
4157.0,Benwerrin,3235.0,-38.455233,143.9324048,35.0
5177.0,Boonah,3235.0,-38.455233,143.9324048,35.0
11437.0,Deans Marsh,3235.0,-38.455233,143.9324048,35.0
32387.0,Pennyroyal,3235.0,-38.455233,143.9324048,35.0
6537.0,Buckley,3240.0,-38.2482932,144.1283863,35.0
15597.0,Gherang,3240.0,-38.2482932,144.1283863,35.0
27117.0,Modewarre,3240.0,-38.2482932,144.1283863,35.0
27867.0,Moriac,3240.0,-38.2482932,144.1283863,35.0
28337.0,Mount Moriac,3240.0,-38.2482932,144.1283863,35.0
32047.0,Paraparap,3240.0,-38.2482932,144.1283863,35.0
24367.0,Lorne,3232.0,-38.528668,143.9324048,35.0
42697.0,Warrnambool,3280.0,-38.3603292,142.4678659,42.0
11637.0,Dennington,3280.0,-38.3603292,142.4678659,42.0
7347.0,Bushfield,3281.0,-38.2466034,142.5532048,42.0
17107.0,Grassmere,3281.0,-38.2466034,142.5532048,42.0
44237.0,Winslow,3281.0,-38.2466034,142.5532048,42.0
44607.0,Woodford,3281.0,-38.2466034,142.5532048,42.0
19437.0,Illowa,3282.0,-38.2971689,142.3719834,42.0
22147.0,Koroit,3282.0,-38.2971689,142.3719834,42.0
607.0,Abbeyard,3737.0,-36.8466834,146.6962857,70.0
3087.0,Barwidgee,3737.0,-36.8466834,146.6962857,70.0
6607.0,Buffalo River,3737.0,-36.8466834,146.6962857,70.0
15217.0,Gapsted,3737.0,-36.8466834,146.6962857,70.0
18027.0,Havilah,3737.0,-36.8466834,146.6962857,70.0
26247.0,Merriang,3737.0,-36.8466834,146.6962857,70.0
29137.0,Mudgegonga,3737.0,-36.8466834,146.6962857,70.0
29657.0,Myrtleford,3737.0,-36.8466834,146.6962857,70.0
31217.0,Nug Nug,3737.0,-36.8466834,146.6962857,70.0
52397.0,Wonnangatta,3737.0,-36.8466834,146.6962857,70.0
4837.0,Bogong,3699.0,-36.8124613,147.3270485,70.0
14257.0,Falls Creek,3699.0,-36.8124613,147.3270485,70.0
28017.0,Mount Beauty,3699.0,-36.8124613,147.3270485,70.0
104457.0,Nelse,3699.0,-36.8124613,147.3270485,70.0
5937.0,Bright,3741.0,-36.882628,147.0562333,70.0
15037.0,Freeburgh,3741.0,-36.882628,147.0562333,70.0
15557.0,Germantown,3741.0,-36.882628,147.0562333,70.0
17917.0,Harrietville,3741.0,-36.882628,147.0562333,70.0
19167.0,Hotham Heights,3741.0,-36.882628,147.0562333,70.0
36577.0,Smoko,3741.0,-36.882628,147.0562333,70.0
6527.0,Buckland,3740.0,-36.8264122,146.8760951,70.0
52277.0,Mount Buffalo,3740.0,-36.8264122,146.8760951,70.0
33187.0,Porepunkah,3740.0,-36.8264122,146.8760951,70.0
14087.0,Eurobin,3739.0,-36.6332007,146.8423556,70.0
31857.0,Ovens,3738.0,-36.6120774,146.7749116,70.0
39377.0,Tawonga,3697.0,-36.6673311,147.168985,70.0
39407.0,Tawonga South,3698.0,-36.762851,147.1351462,70.0
42077.0,Wandiligong,3744.0,-36.7907956,146.9773826,70.0
667.0,Acheron,3714.0,-37.1872994,145.6245586,65.0
857.0,Alexandra,3714.0,-37.1872994,145.6245586,65.0
8657.0,Cathkin,3714.0,-37.1872994,145.6245586,65.0
11777.0,Devils River,3714.0,-37.1872994,145.6245586,65.0
14277.0,Fawcett,3714.0,-37.1872994,145.6245586,65.0
22127.0,Koriella,3714.0,-37.1872994,145.6245586,65.0
24977.0,Maintongoon,3714.0,-37.1872994,145.6245586,65.0
38637.0,Taggerty,3714.0,-37.1872994,145.6245586,65.0
43617.0,Whanregarwen,3714.0,-37.1872994,145.6245586,65.0
2077.0,Badger Creek,3777.0,-37.5848772,145.5136433,65.0
8557.0,Castella,3777.0,-37.5848772,145.5136433,65.0
9187.0,Chum Creek,3777.0,-37.5848772,145.5136433,65.0
18247.0,Healesville,3777.0,-37.5848772,145.5136433,65.0
28437.0,Mount Toolebewong,3777.0,-37.5848772,145.5136433,65.0
40357.0,Toolangi,3777.0,-37.5848772,145.5136433,65.0
7377.0,Buxton,3711.0,-37.430404,145.702282,65.0
52427.0,Cambarville,3779.0,-37.6356131,146.0696009,65.0
25517.0,Marysville,3779.0,-37.6356131,146.0696009,65.0
13477.0,Eildon,3713.0,-37.3038068,145.9804173,65.0
22627.0,Lake Eildon,3713.0,-37.3038068,145.9804173,65.0
39427.0,Taylor Bay,3713.0,-37.3038068,145.9804173,65.0
51997.0,Fernshaw,3778.0,-37.553614,145.6467583,65.0
29847.0,Narbethong,3778.0,-37.553614,145.6467583,65.0
14677.0,Flowerdale,3717.0,-37.3030137,145.402868,65.0
15617.0,Ghin Ghin,3717.0,-37.3030137,145.402868,65.0
16047.0,Glenburn,3717.0,-37.3030137,145.402868,65.0
19007.0,Homewood,3717.0,-37.3030137,145.402868,65.0
21417.0,Killingworth,3717.0,-37.3030137,145.402868,65.0
23827.0,Limestone,3717.0,-37.3030137,145.402868,65.0
29417.0,Murrindindi,3717.0,-37.3030137,145.402868,65.0
45917.0,Yea,3717.0,-37.3030137,145.402868,65.0
16537.0,Gobur,3719.0,-37.0473079,145.6023644,65.0
20537.0,Kanumbra,3719.0,-37.0473079,145.6023644,65.0
39697.0,Terip Terip,3719.0,-37.0473079,145.6023644,65.0
45637.0,Yarck,3719.0,-37.0473079,145.6023644,65.0
21587.0,Kinglake,3763.0,-37.5087273,145.3696628,65.0
27187.0,Molesworth,3718.0,-37.1696241,145.5136433,65.0
35097.0,Rubicon,3712.0,-37.3476485,145.8245558,65.0
39957.0,Thornton,3712.0,-37.3476485,145.8245558,65.0
707.0,Agnes,3962.0,-38.6183432,146.3488562,80.0
40417.0,Toora,3962.0,-38.6183432,146.3488562,80.0
40427.0,Toora North,3962.0,-38.6183432,146.3488562,80.0
44517.0,Wonyip,3962.0,-38.6183432,146.3488562,80.0
44957.0,Woorarra East,3962.0,-38.6183432,146.3488562,80.0
937.0,Allambee Reserve,3871.0,-38.4049813,146.1812023,80.0
957.0,Allambee South,3871.0,-38.4049813,146.1812023,80.0
2957.0,Baromi,3871.0,-38.4049813,146.1812023,80.0
11287.0,Darlimurla,3871.0,-38.4049813,146.1812023,80.0
11567.0,Delburn,3871.0,-38.4049813,146.1812023,80.0
12137.0,Dollar,3871.0,-38.4049813,146.1812023,80.0
26897.0,Mirboo,3871.0,-38.4049813,146.1812023,80.0
26917.0,Mirboo North,3871.0,-38.4049813,146.1812023,80.0
1397.0,Arawata,3951.0,-38.5195374,145.7356129,80.0
14167.0,Fairbank,3951.0,-38.5195374,145.7356129,80.0
20177.0,Jumbunna,3951.0,-38.5195374,145.7356129,80.0
20607.0,Kardella,3951.0,-38.5195374,145.7356129,80.0
21927.0,Kongwak,3951.0,-38.5195374,145.7356129,80.0
28497.0,Moyarra,3951.0,-38.5195374,145.7356129,80.0
31837.0,Outtrim,3951.0,-38.5195374,145.7356129,80.0
33787.0,Ranceby,3951.0,-38.5195374,145.7356129,80.0
3847.0,Bena,3946.0,-38.4506894,145.7245012,80.0
4277.0,Berrys Creek,3953.0,-38.4586497,146.002705,80.0
5247.0,Boorool,3953.0,-38.4586497,146.002705,80.0
22087.0,Koorooman,3953.0,-38.4586497,146.002705,80.0
23497.0,Leongatha,3953.0,-38.4586497,146.002705,80.0
25277.0,Mardan,3953.0,-38.4586497,146.002705,80.0
47997.0,Mount Eccles South,3953.0,-38.4586497,146.002705,80.0
30317.0,Nerrena,3953.0,-38.4586497,146.002705,80.0
40887.0,Trida,3953.0,-38.4586497,146.002705,80.0
43857.0,Wild Dog Valley,3953.0,-38.4586497,146.002705,80.0
44977.0,Wooreen,3953.0,-38.4586497,146.002705,80.0
4507.0,Binginwarri,3966.0,-38.6286899,146.4383942,80.0
18147.0,Hazel Park,3966.0,-38.6286899,146.4383942,80.0
43187.0,Welshpool,3966.0,-38.6286899,146.4383942,80.0
