Domain_id,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,daysOnMarket,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
39427.0,,5.0,1200000.0,595000.0,,6.0,2500000.0,595000.0,,,,,,,
29847.0,,,,,,4.0,2350000.0,565000.0,,,,,,,
14677.0,,7.0,1000000.0,320000.0,,9.0,1050000.0,300000.0,,,,,,,
16047.0,,1.0,1300000.0,1300000.0,,2.0,1125000.0,1000000.0,,,,,,,
21417.0,,2.0,1380000.0,850000.0,,1.0,1200000.0,1200000.0,,,,,1.0,600.0,600.0
29417.0,,,,,,1.0,3250000.0,3250000.0,,,,,,,
45917.0,,8.0,950000.0,506000.0,640000.0,23.0,1150000.0,450000.0,,,,,4.0,450.0,390.0
45637.0,,,,,,2.0,695000.0,495000.0,,,,,1.0,300.0,300.0
21587.0,,6.0,1527000.0,710000.0,940000.0,13.0,1400000.0,650000.0,,,,,2.0,500.0,420.0
35097.0,,1.0,267000.0,267000.0,,1.0,265000.0,265000.0,,,,,,,
40417.0,,5.0,540000.0,360000.0,,9.0,595000.0,360000.0,,,,,,,
2957.0,,1.0,495000.0,495000.0,,2.0,620000.0,495000.0,,,,,,,
26917.0,552000.0,14.0,885000.0,250000.0,620000.0,21.0,1575000.0,150000.0,,,,,6.0,460.0,320.0
1397.0,,,,,,1.0,625000.0,625000.0,,,,,,,
20177.0,,,,,,1.0,498000.0,498000.0,,,,,,,
21927.0,,,,,,2.0,3900000.0,1300000.0,,,,,,,
28497.0,,,,,,1.0,650000.0,650000.0,,,,,,,
31837.0,,,,,,1.0,3550000.0,3550000.0,,,,,,,
3847.0,,1.0,900000.0,900000.0,,2.0,850000.0,380000.0,,,,,,,
23497.0,615000.0,23.0,975000.0,370000.0,590000.0,38.0,1100000.0,365000.0,,,28.0,350.0,18.0,460.0,35.0
30317.0,,1.0,1080000.0,1080000.0,,2.0,1550000.0,1200000.0,,,,,,,
43187.0,,2.0,530000.0,364000.0,,6.0,550000.0,175000.0,,,,,,,
14857.0,,8.0,835000.0,265000.0,555000.0,20.0,1150000.0,265000.0,,,,,6.0,450.0,260.0
14867.0,,,,,,1.0,1600000.0,1600000.0,,,,,,,
6597.0,,,,,,1.0,875000.0,875000.0,,,,,,,
12727.0,,1.0,625000.0,625000.0,,4.0,975000.0,438000.0,,,,,,,
25747.0,,5.0,1200000.0,475000.0,,8.0,1200000.0,475000.0,,,,,,,
26517.0,,,,,,1.0,2100000.0,2100000.0,,,,,,,
39297.0,,1.0,755000.0,755000.0,,4.0,2300000.0,399000.0,,,,,,,
41487.0,643000.0,30.0,1225000.0,337000.0,675000.0,75.0,1300000.0,333000.0,,,64.0,,,,
41847.0,,2.0,675000.0,420000.0,,2.0,679000.0,559000.0,,,,,,,
145357.0,,1.0,1500000.0,1500000.0,,1.0,2500000.0,2500000.0,,,,,,,
14487.0,,3.0,780000.0,585000.0,,5.0,1700000.0,445000.0,,,,,1.0,380.0,380.0
35667.0,,3.0,925000.0,750000.0,763000.0,10.0,980000.0,399000.0,,,,,,,
42387.0,,,,,,1.0,1195000.0,1195000.0,,,,,,,
19587.0,1050000.0,62.0,3420000.0,345000.0,1025000.0,103.0,3750000.0,345000.0,3.0,2.0,65.0,480.0,20.0,1040.0,110.0
24087.0,,3.0,569000.0,355000.0,,4.0,1100000.0,506000.0,,,,,,,
44637.0,,,,,,1.0,1900000.0,1900000.0,,,,,,,
20617.0,,1.0,895000.0,895000.0,,1.0,930000.0,930000.0,,,,,,,
22187.0,630000.0,40.0,1380000.0,320000.0,550000.0,66.0,1850000.0,247000.0,,,38.0,,7.0,470.0,260.0
22027.0,,1.0,625000.0,625000.0,,1.0,625000.0,625000.0,,,,,,,
31467.0,,7.0,1600000.0,440000.0,597000.0,22.0,2993000.0,440000.0,1.0,,,,1.0,440.0,440.0
33277.0,,1.0,478000.0,478000.0,,5.0,649000.0,465000.0,,,,,,,
3577.0,,1.0,250000.0,250000.0,,1.0,250000.0,250000.0,,,,,,,
1287.0,1000000.0,15.0,1724000.0,725000.0,1200000.0,33.0,3650000.0,595000.0,,,57.0,,9.0,3000.0,360.0
7957.0,,1.0,1210000.0,1210000.0,,1.0,1000000.0,1000000.0,,,,,,,
25297.0,,2.0,1950000.0,1646000.0,,5.0,2500000.0,820000.0,,,,,2.0,1800.0,600.0
36457.0,,2.0,1060000.0,850000.0,,5.0,1150000.0,195000.0,,,,,1.0,2100.0,2100.0
3567.0,,4.0,505000.0,315000.0,,3.0,510000.0,320000.0,,,,,3.0,380.0,336.0
4557.0,,6.0,1000000.0,380000.0,693000.0,11.0,1945000.0,380000.0,1.0,1.0,,,2.0,500.0,370.0
8197.0,,1.0,265000.0,265000.0,,1.0,284000.0,284000.0,,,,,,,
15447.0,,1.0,473000.0,473000.0,,,,,,,,,,,
9867.0,480000.0,48.0,992000.0,350000.0,468000.0,78.0,880000.0,328000.0,2.0,1.0,25.0,400.0,30.0,1350.0,300.0
9887.0,,2.0,625000.0,585000.0,,5.0,2500000.0,417000.0,,,,,,,
13577.0,,10.0,950000.0,420000.0,650000.0,24.0,1100000.0,379000.0,1.0,1.0,,,4.0,485.0,400.0
10267.0,,,,,,2.0,1300000.0,210000.0,,,,,1.0,250.0,250.0
42687.0,,1.0,380000.0,380000.0,,1.0,359000.0,359000.0,,,,,,,
45987.0,,1.0,920000.0,920000.0,,1.0,920000.0,920000.0,,,,,,,
10397.0,,1.0,418000.0,418000.0,,1.0,440000.0,440000.0,,,,,,,
10747.0,,3.0,425000.0,235000.0,,2.0,390000.0,220000.0,,,,,,,
14847.0,,2.0,1760000.0,625000.0,,3.0,750000.0,625000.0,,,,,,,
20107.0,,1.0,665000.0,665000.0,,1.0,2200000.0,2200000.0,,,,,,,
23277.0,,1.0,990000.0,990000.0,,1.0,1850000.0,1850000.0,,,,,,,
104347.0,,2.0,1125000.0,1100000.0,,3.0,1195000.0,1130000.0,,,,,,,
104487.0,,1.0,1030000.0,1030000.0,,1.0,2000000.0,2000000.0,,,,,,,
104557.0,,,,,,1.0,2700000.0,2700000.0,,,,,,,
104567.0,,3.0,2315000.0,1204000.0,,4.0,2250000.0,1195000.0,,,,,,,
33777.0,,7.0,241000.0,80000.0,,7.0,220000.0,87000.0,,,,,,,
31847.0,,7.0,285000.0,55000.0,153000.0,10.0,270000.0,55000.0,,,,,2.0,320.0,220.0
4547.0,,2.0,715000.0,390000.0,,4.0,620000.0,385000.0,,,,,,,
7467.0,,4.0,667000.0,405000.0,,4.0,650000.0,395000.0,,,,,,,
26157.0,317000.0,12.0,455000.0,163000.0,299000.0,14.0,430000.0,119000.0,2.0,2.0,,,4.0,380.0,220.0
26167.0,,1.0,671000.0,671000.0,,2.0,455000.0,370000.0,,,,,1.0,420.0,420.0
26177.0,,2.0,980000.0,378000.0,,2.0,930000.0,360000.0,,,,,,,
45957.0,,,,,,6.0,860000.0,160000.0,,,,,,,
8147.0,,1.0,732000.0,732000.0,,3.0,1250000.0,485000.0,,,,,,,
10977.0,,,,,,1.0,275000.0,275000.0,,,,,,,
33917.0,366000.0,20.0,550000.0,130000.0,337000.0,32.0,1099000.0,140000.0,1.0,,25.0,340.0,24.0,850.0,220.0
29397.0,,3.0,190000.0,145000.0,,4.0,165000.0,100000.0,,,,,,,
9967.0,,3.0,420000.0,275000.0,,4.0,375000.0,99000.0,,,,,,,
22057.0,,2.0,675000.0,400000.0,,2.0,630000.0,349000.0,,,,,,,
30667.0,,3.0,805000.0,410000.0,,4.0,649000.0,33000.0,,,,,3.0,550.0,360.0
19727.0,535000.0,22.0,1015000.0,283000.0,497000.0,51.0,1700000.0,265000.0,4.0,1.0,36.0,435.0,14.0,650.0,200.0
41257.0,,1.0,260000.0,260000.0,,1.0,230000.0,230000.0,,,,,1.0,320.0,320.0
26567.0,440000.0,215.0,1200000.0,130000.0,399000.0,318.0,2400000.0,139000.0,13.0,3.0,34.0,360.0,236.0,950.0,190.0
32217.0,,3.0,215000.0,25000.0,,4.0,270000.0,79000.0,,,,,,,
42027.0,,1.0,155000.0,155000.0,,2.0,175000.0,146000.0,,,,,,,
977.0,,3.0,438000.0,270000.0,,6.0,500000.0,310000.0,1.0,,,,1.0,370.0,370.0
29917.0,,1.0,810000.0,810000.0,,1.0,810000.0,810000.0,,,,,,,
29927.0,,1.0,460000.0,460000.0,,,,,,,,,,,
30467.0,,1.0,580000.0,580000.0,,1.0,580000.0,580000.0,,,,,,,
31257.0,,,,,,1.0,699000.0,699000.0,,,,,,,
29987.0,,4.0,661000.0,260000.0,,2.0,660000.0,600000.0,,,,,1.0,540.0,540.0
34847.0,,,,,,2.0,1950000.0,1900000.0,,,,,,,
40397.0,,,,,,1.0,865000.0,865000.0,,,,,,,
45467.0,,1.0,505000.0,505000.0,,2.0,505000.0,360000.0,,,,,,,
24637.0,,1.0,,,,3.0,450000.0,215000.0,,,,,,,
10827.0,,1.0,780000.0,780000.0,,4.0,1600000.0,490000.0,,,,,,,
21397.0,,1.0,915000.0,915000.0,,3.0,1100000.0,735000.0,,,,,,,
21787.0,,,,,,2.0,900000.0,549000.0,,,,,,,
45607.0,,1.0,950000.0,950000.0,,1.0,995000.0,995000.0,,,,,,,
45647.0,,1.0,995000.0,995000.0,,1.0,1000000.0,1000000.0,,,,,,,
10927.0,,1.0,750000.0,750000.0,,1.0,,,1.0,1.0,,,,,
16417.0,,1.0,258000.0,258000.0,,1.0,210000.0,210000.0,,,,,,,
31997.0,,4.0,620000.0,250000.0,,6.0,850000.0,250000.0,1.0,1.0,,,1.0,320.0,320.0
18047.0,,1.0,385000.0,385000.0,,1.0,385000.0,385000.0,,,,,,,
24897.0,,2.0,880000.0,550000.0,,2.0,578000.0,578000.0,1.0,1.0,,,,,
27947.0,375000.0,10.0,700000.0,230000.0,400000.0,16.0,645000.0,15000.0,1.0,,,,6.0,400.0,340.0
33217.0,1295000.0,20.0,5512000.0,696000.0,1250000.0,45.0,5050000.0,470000.0,1.0,,229.0,,6.0,520.0,370.0
32517.0,,4.0,800000.0,600000.0,,6.0,1925000.0,580000.0,1.0,1.0,,,5.0,850.0,380.0
33607.0,,,,,,1.0,,,,,,,,,
997.0,,1.0,840000.0,840000.0,,1.0,800000.0,800000.0,,,,,,,
7917.0,,,,,,3.0,930000.0,735000.0,,,,,2.0,220.0,1.0
12947.0,,1.0,525000.0,525000.0,,2.0,600000.0,485000.0,,,,,,,
16767.0,,,,,,1.0,995000.0,995000.0,,,,,2.0,550.0,460.0
16777.0,,1.0,90000.0,90000.0,,,,,,,,,,,
33297.0,423000.0,68.0,1420000.0,202000.0,425000.0,116.0,2000000.0,202000.0,,,55.0,375.0,56.0,670.0,200.0
33307.0,,3.0,690000.0,510000.0,,5.0,695000.0,370000.0,,,,,2.0,620.0,360.0
33317.0,,1.0,950000.0,950000.0,,4.0,1325000.0,565000.0,,,,,,,
18617.0,363000.0,10.0,535000.0,200000.0,310000.0,12.0,850000.0,140000.0,,,,,,,
18997.0,,,,,,1.0,595000.0,595000.0,,,,,,,
29187.0,,1.0,310000.0,310000.0,,2.0,499000.0,299000.0,,,,,,,
8567.0,,4.0,360000.0,35000.0,335000.0,21.0,680000.0,160000.0,,,,,1.0,320.0,320.0
11887.0,,,,,,1.0,300000.0,300000.0,,,,,,,
26217.0,,,,,,2.0,350000.0,260000.0,,,,,,,
30307.0,,4.0,499000.0,360000.0,462000.0,10.0,925000.0,110000.0,,,,,1.0,365.0,365.0
2897.0,,1.0,310000.0,310000.0,,3.0,460000.0,270000.0,,,,,1.0,300.0,300.0
32647.0,,1.0,125000.0,125000.0,,1.0,125000.0,125000.0,,,,,,,
5277.0,,1.0,940000.0,940000.0,,,,,,,,,,,
6817.0,,1.0,917000.0,917000.0,930000.0,11.0,3990000.0,659000.0,,,,,2.0,850.0,480.0
7167.0,,,,,,1.0,925000.0,925000.0,,,,,,,
45827.0,665000.0,47.0,1650000.0,270000.0,650000.0,156.0,1800000.0,290000.0,,,47.0,450.0,44.0,1000.0,150.0
3487.0,,1.0,350000.0,350000.0,,1.0,345000.0,345000.0,,,,,,,
38027.0,,6.0,730000.0,124000.0,,5.0,750000.0,220000.0,,,,,2.0,350.0,280.0
41237.0,,1.0,1200000.0,1200000.0,,1.0,1047000.0,1047000.0,,,,,,,
40977.0,,,,,,1.0,129000.0,129000.0,,,,,,,
43847.0,,2.0,269000.0,240000.0,,1.0,269000.0,269000.0,,,,,,,
6787.0,,,,,,1.0,661000.0,661000.0,,,,,,,
20737.0,,4.0,470000.0,140000.0,,3.0,470000.0,140000.0,,,,,,,
38787.0,,1.0,325000.0,325000.0,612000.0,14.0,880000.0,496000.0,,,,,2.0,525.0,250.0
12277.0,,2.0,330000.0,300000.0,,3.0,400000.0,260000.0,1.0,,,,2.0,250.0,220.0
19537.0,,3.0,482000.0,300000.0,,2.0,475000.0,300000.0,,,,,1.0,270.0,270.0
31287.0,335000.0,33.0,695000.0,180000.0,360000.0,67.0,920000.0,180000.0,,,55.0,,7.0,420.0,200.0
45157.0,,,,,,1.0,430000.0,430000.0,,,,,1.0,400.0,400.0
20707.0,,1.0,340000.0,340000.0,,3.0,450000.0,315000.0,,,,,1.0,290.0,290.0
20777.0,,1.0,214000.0,214000.0,,2.0,365000.0,219000.0,,,,,,,
30127.0,,6.0,630000.0,218000.0,325000.0,12.0,650000.0,185000.0,,,,,2.0,300.0,260.0
41677.0,,1.0,156000.0,156000.0,,,,,,,,,,,
45407.0,,2.0,320000.0,220000.0,,1.0,320000.0,320000.0,,,,,,,
21337.0,,4.0,1250000.0,705000.0,1050000.0,12.0,2875000.0,699000.0,,,,,1.0,450.0,450.0
31087.0,625000.0,23.0,1050000.0,480000.0,687000.0,44.0,1200000.0,390000.0,,,32.0,450.0,13.0,520.0,300.0
36737.0,,1.0,522000.0,522000.0,,3.0,620000.0,529000.0,,,,,2.0,470.0,380.0
42927.0,,,,,,1.0,1800000.0,1800000.0,,,,,,,
44467.0,606000.0,38.0,1175000.0,320000.0,599000.0,69.0,1300000.0,195000.0,,,25.0,410.0,18.0,495.0,320.0
44817.0,,,,,,1.0,900000.0,900000.0,,,,,,,
3167.0,,1.0,545000.0,545000.0,,8.0,3300000.0,530000.0,,,,,,,
7997.0,820000.0,22.0,1210000.0,593000.0,850000.0,34.0,1450000.0,540000.0,,,36.0,,5.0,550.0,330.0
30487.0,,5.0,6000000.0,955000.0,,9.0,5000000.0,820000.0,1.0,1.0,,,,,
35457.0,1050000.0,13.0,1545000.0,530000.0,1100000.0,33.0,1900000.0,490000.0,,,23.0,,6.0,530.0,380.0
10517.0,860000.0,79.0,5400000.0,300000.0,830000.0,155.0,5700000.0,350000.0,2.0,1.0,35.0,450.0,31.0,600.0,350.0
36407.0,,4.0,3389000.0,1100000.0,,7.0,2800000.0,900000.0,1.0,,,,1.0,400.0,400.0
36547.0,,6.0,1950000.0,865000.0,1000000.0,12.0,2500000.0,770000.0,,,,,,,
38217.0,,2.0,829000.0,650000.0,,4.0,1195000.0,689000.0,,,,,,,
38247.0,,1.0,610000.0,610000.0,,6.0,1250000.0,530000.0,,,,,2.0,460.0,450.0
38327.0,,6.0,1250000.0,720000.0,935000.0,14.0,2500000.0,699000.0,,,,,3.0,440.0,405.0
41467.0,839000.0,10.0,1750000.0,726000.0,869000.0,22.0,2150000.0,699000.0,1.0,,,,4.0,480.0,380.0
44067.0,,5.0,752000.0,610000.0,,8.0,880000.0,625000.0,,,,,2.0,450.0,365.0
11127.0,675000.0,11.0,1400000.0,536000.0,647000.0,21.0,1400000.0,470000.0,,,,,,,
35217.0,,1.0,899000.0,899000.0,,2.0,1350000.0,899000.0,,,,,,,
34217.0,,8.0,1920000.0,699000.0,900000.0,20.0,4750000.0,649000.0,,,,,1.0,360.0,360.0
14107.0,,1.0,500000.0,500000.0,,1.0,480000.0,480000.0,,,,,,,
38687.0,,2.0,336000.0,300000.0,,3.0,1096000.0,320000.0,,,,,1.0,350.0,350.0
8187.0,,3.0,555000.0,220000.0,549000.0,11.0,750000.0,220000.0,,,,,,,
9507.0,550000.0,12.0,730000.0,430000.0,550000.0,20.0,1000000.0,290000.0,,,37.0,,3.0,450.0,250.0
18777.0,,1.0,460000.0,460000.0,,2.0,449000.0,359000.0,,,,,,,
27127.0,356000.0,48.0,820000.0,226000.0,360000.0,82.0,865000.0,140000.0,,,25.0,330.0,38.0,500.0,33.0
30417.0,389000.0,40.0,820000.0,131000.0,460000.0,109.0,835000.0,125000.0,,,22.0,345.0,18.0,400.0,300.0
38947.0,,1.0,575000.0,575000.0,,4.0,1900000.0,500000.0,,,,,,,
43987.0,,,,,,3.0,790000.0,400000.0,,,,,1.0,280.0,280.0
5117.0,,4.0,875000.0,230000.0,,6.0,875000.0,220000.0,,,,,1.0,370.0,370.0
5127.0,,,,,,1.0,995000.0,995000.0,,,,,,,
6577.0,,,,,,1.0,1400000.0,1400000.0,,,,,,,
7607.0,,1.0,340000.0,340000.0,,1.0,1475000.0,1475000.0,,,,,1.0,290.0,290.0
40697.0,,8.0,885000.0,550000.0,777000.0,12.0,1295000.0,550000.0,,,,,3.0,580.0,420.0
40717.0,,2.0,810000.0,695000.0,,4.0,925000.0,650000.0,,,,,,,
9197.0,365000.0,33.0,950000.0,230000.0,379000.0,60.0,1100000.0,220000.0,,,20.0,320.0,30.0,550.0,260.0
18177.0,,,,,,1.0,849000.0,849000.0,,,,,,,
18197.0,,4.0,1225000.0,380000.0,,8.0,1290000.0,649000.0,,,,,,,
18217.0,,2.0,1200000.0,550000.0,,1.0,1250000.0,1250000.0,,,,,,,
19977.0,,2.0,920000.0,775000.0,,2.0,945000.0,895000.0,,,,,,,
27977.0,330000.0,91.0,558000.0,80000.0,330000.0,159.0,845000.0,38000.0,3.0,2.0,45.0,300.0,101.0,500.0,200.0
16147.0,,4.0,710000.0,492000.0,,9.0,1800000.0,459000.0,,,,,4.0,399.0,310.0
16157.0,,2.0,745000.0,730000.0,,2.0,749000.0,749000.0,,,,,,,
16167.0,,1.0,990000.0,990000.0,,1.0,990000.0,990000.0,,,,,,,
46047.0,,6.0,500000.0,245000.0,,9.0,1200000.0,274000.0,,,,,3.0,420.0,270.0
46057.0,,1.0,771000.0,771000.0,,4.0,1195000.0,749000.0,,,,,,,
40407.0,,8.0,1001000.0,389000.0,720000.0,13.0,1380000.0,389000.0,,,,,,,
1187.0,,1.0,350000.0,350000.0,,2.0,435000.0,380000.0,,,,,1.0,330.0,330.0
1937.0,,5.0,600000.0,350000.0,415000.0,11.0,790000.0,99000.0,,,,,1.0,275.0,275.0
3537.0,415000.0,15.0,780000.0,270000.0,430000.0,15.0,720000.0,250000.0,,,52.0,,5.0,450.0,280.0
22687.0,,,,,,1.0,525000.0,525000.0,,,,,,,
1217.0,,1.0,450000.0,450000.0,,,,,,,,,,,
26407.0,,1.0,970000.0,970000.0,,1.0,970000.0,970000.0,,,,,,,
25237.0,805000.0,31.0,2010000.0,511000.0,765000.0,50.0,3500000.0,430000.0,,,40.0,458.0,20.0,750.0,320.0
5067.0,,4.0,1015000.0,625000.0,765000.0,10.0,1000000.0,480000.0,,,,,1.0,430.0,430.0
9677.0,,,,,,1.0,275000.0,275000.0,,,,,,,
12007.0,,6.0,1500000.0,810000.0,960000.0,27.0,1900000.0,545000.0,,,,,,,
31687.0,,4.0,700000.0,375000.0,,3.0,650000.0,395000.0,,,,,1.0,350.0,350.0
3837.0,,,,,,2.0,940000.0,389000.0,,,,,,,
7497.0,,,,,,1.0,1090000.0,1090000.0,,,,,,,
9487.0,,2.0,510000.0,195000.0,,2.0,650000.0,195000.0,,,,,,,
3927.0,,1.0,189000.0,189000.0,,2.0,189000.0,180000.0,,,,,,,
5147.0,,,,,,1.0,580000.0,580000.0,,,,,,,
32307.0,490000.0,52.0,1385000.0,250000.0,540000.0,68.0,1415000.0,250000.0,1.0,,58.0,400.0,17.0,1015.0,300.0
33867.0,,5.0,1370000.0,435000.0,915000.0,10.0,2300000.0,430000.0,,,,,1.0,350.0,350.0
6477.0,,5.0,675000.0,245000.0,409000.0,10.0,685000.0,245000.0,,,,,,,
6497.0,,2.0,830000.0,228000.0,,4.0,600000.0,250000.0,,,,,2.0,350.0,195.0
7857.0,,4.0,230000.0,175000.0,,4.0,539000.0,219000.0,,,,,,,
6777.0,,1.0,785000.0,785000.0,,2.0,785000.0,580000.0,,,,,,,
20117.0,,4.0,575000.0,200000.0,,7.0,499000.0,170000.0,,,,,,,
13067.0,,8.0,775000.0,220000.0,375000.0,15.0,1075000.0,229000.0,,,,,3.0,420.0,300.0
24497.0,,2.0,470000.0,350000.0,,9.0,2500000.0,250000.0,,,,,3.0,510.0,380.0
26367.0,,4.0,1393000.0,741000.0,,8.0,2500000.0,790000.0,1.0,1.0,,,1.0,310.0,310.0
35687.0,,2.0,420000.0,337000.0,,2.0,895000.0,300000.0,,,,,,,
42017.0,,,,,,1.0,640000.0,640000.0,,,,,,,
12987.0,450000.0,14.0,1300000.0,325000.0,634000.0,20.0,1350000.0,300000.0,,,,,3.0,470.0,415.0
15487.0,,,,,,1.0,450000.0,450000.0,,,,,,,
20287.0,480000.0,13.0,787000.0,320000.0,529000.0,23.0,1675000.0,350000.0,,,,,4.0,460.0,280.0
20297.0,,1.0,950000.0,950000.0,,1.0,950000.0,950000.0,,,,,,,
22587.0,,1.0,790000.0,790000.0,,8.0,1185000.0,550000.0,,,,,2.0,480.0,400.0
22827.0,596000.0,11.0,1375000.0,465000.0,818000.0,14.0,1390000.0,485000.0,,,,,3.0,425.0,290.0
22907.0,530000.0,40.0,1620000.0,170000.0,540000.0,83.0,3000000.0,47000.0,,,77.0,395.0,15.0,480.0,275.0
31337.0,,,,,,4.0,749000.0,350000.0,,,,,2.0,350.0,300.0
31457.0,,,,,,1.0,750000.0,750000.0,,,,,,,
40467.0,,1.0,665000.0,665000.0,,3.0,1250000.0,565000.0,,,,,,,
31187.0,,,,,,3.0,850000.0,59000.0,,,,,1.0,340.0,340.0
41787.0,,,,,,1.0,765000.0,765000.0,,,,,,,
23837.0,,1.0,450000.0,450000.0,,3.0,600000.0,400000.0,,,,,,,
25017.0,605000.0,12.0,1045000.0,120000.0,760000.0,19.0,1250000.0,425000.0,,,,2000.0,13.0,3500.0,850.0
26457.0,568000.0,18.0,1060000.0,155000.0,803000.0,38.0,1599000.0,155000.0,,,48.0,,8.0,,350.0
30537.0,,1.0,780000.0,780000.0,,2.0,789000.0,419000.0,,,,,,,
30677.0,,8.0,855000.0,529000.0,571000.0,28.0,1100000.0,497000.0,,,,,1.0,300.0,300.0
38477.0,,3.0,777000.0,599000.0,,9.0,1910000.0,599000.0,,,,,1.0,300.0,300.0
2697.0,,,,,,1.0,450000.0,450000.0,,,,,,,
25117.0,,2.0,110000.0,80000.0,,3.0,180000.0,80000.0,,,,,,,
29377.0,,1.0,750000.0,750000.0,,,,,,,,,,,
38427.0,388000.0,58.0,1350000.0,210000.0,393000.0,81.0,1600000.0,175000.0,3.0,3.0,22.0,320.0,31.0,450.0,165.0
41217.0,,2.0,400000.0,149000.0,,3.0,425000.0,148000.0,,,,,,,
32617.0,,3.0,300000.0,125000.0,,1.0,200000.0,200000.0,,,,,,,
22567.0,,8.0,880000.0,85000.0,,7.0,883000.0,268000.0,,,,,2.0,370.0,350.0
31397.0,,,,,,2.0,420000.0,222000.0,,,,,,,
31437.0,,4.0,300000.0,14000.0,,6.0,295000.0,120000.0,,,,,3.0,280.0,225.0
40827.0,,1.0,269000.0,269000.0,,1.0,259000.0,259000.0,,,,,,,
45027.0,,1.0,550000.0,550000.0,,,,,,,,,,,
11927.0,,8.0,530000.0,75000.0,287000.0,12.0,699000.0,140000.0,,,,,3.0,260.0,190.0
20027.0,,8.0,306000.0,75000.0,140000.0,15.0,300000.0,75000.0,,,,,1.0,250.0,250.0
1347.0,,3.0,179000.0,135000.0,,3.0,179000.0,129000.0,,,,,,,
13397.0,,8.0,574000.0,163000.0,235000.0,15.0,579000.0,129000.0,,,,,2.0,265.0,210.0
23097.0,,1.0,250000.0,250000.0,,,,,,,,,,,
16827.0,,,,,,2.0,250000.0,240000.0,,,,,,,
17947.0,,,,,,1.0,397000.0,397000.0,,,,,,,
20527.0,,9.0,347000.0,113000.0,,7.0,330000.0,130000.0,,,,,,,
26887.0,,,,,,1.0,155000.0,155000.0,,,,,,,
11047.0,,,,,,1.0,1050000.0,1050000.0,,,,,,,
63757.0,,1.0,570000.0,570000.0,,,,,,,,,,,
16387.0,,1.0,155000.0,155000.0,,1.0,155000.0,155000.0,,,,,,,
63897.0,,1.0,370000.0,370000.0,,2.0,380000.0,75000.0,,,,,,,
19137.0,387000.0,113.0,1100000.0,150000.0,399000.0,155.0,2950000.0,165000.0,1.0,1.0,30.0,370.0,79.0,534.0,165.0
3467.0,,1.0,180000.0,180000.0,,2.0,514000.0,165000.0,,,,,,,
24227.0,,,,,,9.0,818000.0,270000.0,,,,,,,
13857.0,,2.0,1395000.0,850000.0,,1.0,825000.0,825000.0,,,,,,,
25137.0,,4.0,1375000.0,465000.0,,6.0,1450000.0,420000.0,,,,,,,
37987.0,723000.0,38.0,1480000.0,565000.0,693000.0,68.0,2600000.0,299000.0,,,23.0,470.0,22.0,700.0,400.0
39067.0,,1.0,335000.0,335000.0,,1.0,310000.0,310000.0,,,,,,,
40377.0,,1.0,305000.0,305000.0,,2.0,1850000.0,300000.0,,,,,,,
44757.0,,,,,,1.0,1500000.0,1500000.0,,,,,,,
5267.0,,3.0,365000.0,180000.0,,6.0,435000.0,185000.0,,,,,,,
19497.0,,7.0,530000.0,200000.0,400000.0,17.0,725000.0,220000.0,,,,,1.0,400.0,400.0
4317.0,,1.0,615000.0,615000.0,,1.0,580000.0,580000.0,,,,,,,
4357.0,,,,,,1.0,595000.0,595000.0,,,,,,,
12807.0,,,,,,1.0,685000.0,685000.0,,,,,,,
12857.0,,4.0,550000.0,320000.0,,6.0,990000.0,180000.0,,,,,,,
25607.0,,,,,,1.0,760000.0,760000.0,,,,,,,
5357.0,,1.0,191000.0,191000.0,,1.0,170000.0,170000.0,,,,,,,
5857.0,,1.0,895000.0,895000.0,,2.0,875000.0,560000.0,,,,,,,
5917.0,,2.0,790000.0,240000.0,,3.0,480000.0,320000.0,,,,,1.0,300.0,300.0
23427.0,,1.0,626000.0,626000.0,,1.0,620000.0,620000.0,,,,,,,
12907.0,,2.0,455000.0,277000.0,,2.0,459000.0,279000.0,,,,,,,
33667.0,,4.0,375000.0,80000.0,,8.0,310000.0,80000.0,,,,,1.0,115.0,115.0
45807.0,,,,,,1.0,900000.0,900000.0,,,,,,,
19107.0,,,,,,1.0,150000.0,150000.0,,,,,,,
23447.0,,1.0,210000.0,210000.0,,1.0,220000.0,220000.0,,,,,,,
22157.0,,2.0,188000.0,145000.0,,2.0,176000.0,135000.0,,,,,,,
12157.0,,9.0,406000.0,60000.0,210000.0,13.0,400000.0,49000.0,,,,,2.0,295.0,275.0
4527.0,,6.0,220000.0,105000.0,,2.0,135000.0,120000.0,,,,,,,
44907.0,,,,,,5.0,275000.0,100000.0,,,,,,,
8897.0,,6.0,450000.0,100000.0,270000.0,11.0,450000.0,210000.0,,,,,1.0,250.0,250.0
4247.0,,,,,,3.0,255000.0,63000.0,,,,,,,
45217.0,,2.0,150000.0,140000.0,,8.0,295000.0,82000.0,,,,,,,
10947.0,,2.0,170000.0,80000.0,,2.0,160000.0,88000.0,,,,,,,
29757.0,,1.0,73000.0,73000.0,,,,,,,,,,,
35827.0,,2.0,215000.0,195000.0,,4.0,215000.0,185000.0,,,,,,,
