streetNumber,streetName,streetType,suburb,postcode,state,geoLocation,propertyType,bedrooms,bathrooms,carspaces,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,price,unitNumber,area,second_ID,canonicalUrl,areaSize,photos
4,Maryn,Cl,Berwick,3806.0,Vic,"{'latitude': -38.027343, 'longitude': 145.331413}",House,4,2.0,2.0,PTSD,Barry Plant Berwick,2017567392,17479,Barry Plant Berwick ( Sales ),https://www.domain.com.au/real-estate-agencies/barryplantberwicksales-17479,https://www.domain.com.au/4-maryn-close-berwick-vic-3806-2017567392,830000,,0,NB-8251-BE,https://www.domain.com.au/property-profile/4-maryn-close-berwick-vic-3806,565,https://bucket-api.domain.com.au/v1/bucket/image/2017567392_1_1_220202_103907-w2048-h1365
1,College,Gr,Black Rock,3193.0,Vic,"{'latitude': -37.97532, 'longitude': 145.019056}",Townhouse,3,2.0,4.0,AUSD,Buxton Sandringham,2017651602,3935,Buxton Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/buxtonrealestatesandringham-3935,https://www.domain.com.au/1-1-college-grove-black-rock-vic-3193-2017651602,1450000,1,0,SS-3846-DX,https://www.domain.com.au/property-profile/1-college-grove-black-rock-vic-3193,673,0
12,Duckham,St,Blackburn,3130.0,Vic,"{'latitude': -37.8291262, 'longitude': 145.1382248}",Unit,2,1.0,1.0,AUSD,Woodards Blackburn,2017638661,3599,Woodards Blackburn,https://www.domain.com.au/real-estate-agencies/woodardsblackburn-3599,https://www.domain.com.au/2-12-duckham-street-blackburn-vic-3130-2017638661,865000,2,0,AM-9596-OA,https://www.domain.com.au/property-profile/12-duckham-street-blackburn-vic-3130,311,0
26,Esdale,St,Blackburn,3130.0,Vic,"{'latitude': -37.8130544, 'longitude': 145.1649036}",House,3,2.0,4.0,AUSD,Noel Jones Blackburn,2012152161,246,Noel Jones Blackburn,https://www.domain.com.au/real-estate-agencies/noeljonesblackburn-246,https://www.domain.com.au/26-esdale-street-blackburn-vic-3130-2012152161,1580000,,0,IC-0403-FA,https://www.domain.com.au/property-profile/26-esdale-street-blackburn-vic-3130,732,https://bucket-api.domain.com.au/v1/bucket/image/2012152161_1_1_220306_110126-w2000-h1330
10,Francis,St,Blackburn,3130.0,Vic,"{'latitude': -37.8139538, 'longitude': 145.1549805}",House,3,2.0,2.0,AUSD,Fletchers Blackburn,2017643172,20482,Fletchers Blackburn,https://www.domain.com.au/real-estate-agencies/fletchersblackburn-20482,https://www.domain.com.au/10-francis-street-blackburn-vic-3130-2017643172,1400000,,0,TR-5912-UD,https://www.domain.com.au/property-profile/10-francis-street-blackburn-vic-3130,640,https://bucket-api.domain.com.au/v1/bucket/image/2017643172_1_1_220307_020419-w1600-h1067
12,Francis,St,Blackburn,3130.0,Vic,"{'latitude': -37.8141365, 'longitude': 145.1549805}",House,3,2.0,2.0,AUSP,Jellis Craig Whitehorse,2017644600,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/12-francis-street-blackburn-vic-3130-2017644600,1751000,,0,DL-0378-AK,https://www.domain.com.au/property-profile/12-francis-street-blackburn-vic-3130,640,https://bucket-api.domain.com.au/v1/bucket/image/2017644600_1_1_220307_063113-w1600-h1067
4,Musk,St,Blackburn,3130.0,Vic,"{'latitude': -37.8171128, 'longitude': 145.1596151}",House,4,2.0,2.0,AUSP,Jellis Craig Whitehorse,2017648702,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/4-musk-street-blackburn-vic-3130-2017648702,1700000,,0,YR-2867-PZ,https://www.domain.com.au/property-profile/4-musk-street-blackburn-vic-3130,697,https://bucket-api.domain.com.au/v1/bucket/image/2017648702_1_1_220308_114015-w1600-h1067
40,Pakenham,St,Blackburn,3130.0,Vic,"{'latitude': -37.827404, 'longitude': 145.140285}",House,5,3.0,2.0,AUSP,Jellis Craig Whitehorse,2017642510,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/40-pakenham-street-blackburn-vic-3130-2017642510,1825000,,0,NO-7837-SD,https://www.domain.com.au/property-profile/40-pakenham-street-blackburn-vic-3130,650,https://bucket-api.domain.com.au/v1/bucket/image/2017642510_1_1_220306_113742-w1600-h1067
15,Bindy,St,Blackburn South,3130.0,Vic,"{'latitude': -37.8399962, 'longitude': 145.157654}",House,3,1.0,1.0,AUSD,Noel Jones Blackburn,2017642303,246,Noel Jones Blackburn,https://www.domain.com.au/real-estate-agencies/noeljonesblackburn-246,https://www.domain.com.au/15-bindy-street-blackburn-south-vic-3130-2017642303,1276000,,0,FD-3362-KW,https://www.domain.com.au/property-profile/15-bindy-street-blackburn-south-vic-3130,611,https://bucket-api.domain.com.au/v1/bucket/image/2017642303_1_1_220306_104145-w2000-h1330
162,Blackburn,Rd,Blackburn South,3130.0,Vic,"{'latitude': -37.836049, 'longitude': 145.155908}",Townhouse,4,2.0,2.0,AUSD,Jellis Craig Whitehorse,2017644260,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/1-162-blackburn-road-blackburn-south-vic-3130-2017644260,953000,1,0,PO-9836-HL,https://www.domain.com.au/property-profile/162-blackburn-road-blackburn-south-vic-3130,1123,0
171,Blackburn,Rd,Blackburn South,3130.0,Vic,"{'latitude': -37.836067, 'longitude': 145.1564395}",House,3,2.0,2.0,AUSD,Woodards Blackburn,2017653085,3599,Woodards Blackburn,https://www.domain.com.au/real-estate-agencies/woodardsblackburn-3599,https://www.domain.com.au/171-blackburn-road-blackburn-south-vic-3130-2017653085,1101000,,0,XR-5133-ER,https://www.domain.com.au/property-profile/171-blackburn-road-blackburn-south-vic-3130,273,https://bucket-api.domain.com.au/v1/bucket/image/2017653085_1_1_220310_012235-w1600-h1066
121,Holland,Rd,Blackburn South,3130.0,Vic,"{'latitude': -37.84366, 'longitude': 145.150716}",Unit,2,1.0,1.0,AUSD,RW Burwood,2017641934,3576,Ray White Burwood,https://www.domain.com.au/real-estate-agencies/raywhiteburwood-3576,https://www.domain.com.au/2-121-holland-road-blackburn-south-vic-3130-2017641934,730000,2,0,TL-4098-OE,https://www.domain.com.au/property-profile/121-holland-road-blackburn-south-vic-3130,107,0
13,Coast Banksia,Dr,Bonbeach,3196.0,Vic,"{'latitude': -38.0662051, 'longitude': 145.1242992}",House,5,2.0,3.0,AUSD,Buxton Chelsea,2017645791,4316,Buxton Chelsea,https://www.domain.com.au/real-estate-agencies/buxtonchelsea-4316,https://www.domain.com.au/13-coast-banksia-drive-bonbeach-vic-3196-2017645791,2310000,,0,KX-6438-UH,https://www.domain.com.au/property-profile/13-coast-banksia-drive-bonbeach-vic-3196,594,https://bucket-api.domain.com.au/v1/bucket/image/2017645791_1_1_220308_010204-w1600-h1067
559,Nepean,Hwy,Bonbeach,3196.0,Vic,"{'latitude': -38.0649686, 'longitude': 145.1195247}",House,4,2.0,2.0,AUSD,Buxton Chelsea,2017656531,4316,Buxton Chelsea,https://www.domain.com.au/real-estate-agencies/buxtonchelsea-4316,https://www.domain.com.au/559-nepean-highway-bonbeach-vic-3196-2017656531,1580000,,0,VR-3891-XJ,https://www.domain.com.au/property-profile/559-nepean-highway-bonbeach-vic-3196,545,https://bucket-api.domain.com.au/v1/bucket/image/2017656531_2_1_220311_125112-w1600-h1067
26,York,St,Bonbeach,3196.0,Vic,"{'latitude': -38.0611358, 'longitude': 145.1230777}",Unit,2,1.0,2.0,AUSP,Hodges Mentone/Chelsea,2017653715,3918,Hodges Mentone/Chelsea,https://www.domain.com.au/real-estate-agencies/hodgesmentonechelsea-3918,https://www.domain.com.au/6-26-york-street-bonbeach-vic-3196-2017653715,640000,6,0,LT-4873-PS,https://www.domain.com.au/property-profile/26-york-street-bonbeach-vic-3196,2818,0
1,Central,Av,Boronia,3155.0,Vic,"{'latitude': -37.857026, 'longitude': 145.2839954}",Townhouse,3,2.0,1.0,AUSD,Ray White Ferntree Gully,2017647794,7876,Ray White Ferntree Gully,https://www.domain.com.au/real-estate-agencies/raywhiteferntreegully-7876,https://www.domain.com.au/4-1-central-avenue-boronia-vic-3155-2017647794,695000,4,0,NL-3495-HY,https://www.domain.com.au/property-profile/1-central-avenue-boronia-vic-3155,1014,https://bucket-api.domain.com.au/v1/bucket/image/w800-h600-6860724_1_pi_150302_051033
60,Gertonia,Av,Boronia,3155.0,Vic,"{'latitude': -37.8651507, 'longitude': 145.2612176}",House,3,1.0,2.0,AUSD,Noel Jones Ringwood & Croydon,2017647188,6242,Noel Jones Ringwood & Croydon,https://www.domain.com.au/real-estate-agencies/noeljonesringwoodcroydon-6242,https://www.domain.com.au/60-gertonia-avenue-boronia-vic-3155-2017647188,1002000,,0,OS-5665-ZF,https://www.domain.com.au/property-profile/60-gertonia-avenue-boronia-vic-3155,2106,https://bucket-api.domain.com.au/v1/bucket/image/2017647188_1_1_220308_051033-w2000-h1333
43,Narcissus,Av,Boronia,3155.0,Vic,"{'latitude': -37.8681836, 'longitude': 145.2801529}",Unit,3,1.0,2.0,AUSD,Ray White Ferntree Gully,2017646634,7876,Ray White Ferntree Gully,https://www.domain.com.au/real-estate-agencies/raywhiteferntreegully-7876,https://www.domain.com.au/3-43-narcissus-avenue-boronia-vic-3155-2017646634,738000,3,0,KR-3942-YN,https://www.domain.com.au/property-profile/43-narcissus-avenue-boronia-vic-3155,290,0
7,Greenwood,Ct,Botanic Ridge,3977.0,Vic,"{'latitude': -38.1369549, 'longitude': 145.255753}",House,5,3.0,4.0,AUSD,RW Dandenong,2017642504,8878,Ray White Dandenong,https://www.domain.com.au/real-estate-agencies/raywhitedandenong-8878,https://www.domain.com.au/7-greenwood-court-botanic-ridge-vic-3977-2017642504,1350000,,0,HO-3898-DK,https://www.domain.com.au/property-profile/7-greenwood-court-botanic-ridge-vic-3977,666,https://bucket-api.domain.com.au/v1/bucket/image/2017642504_1_1_220306_113731-w1920-h1280
12,Barcelona,St,Box Hill,3128.0,Vic,"{'latitude': -37.8243724, 'longitude': 145.1319503}",House,4,2.0,2.0,AUSD,Buxton Box Hill,2017651794,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/12-barcelona-street-box-hill-vic-3128-2017651794,1780000,,0,LV-0321-BQ,https://www.domain.com.au/property-profile/12-barcelona-street-box-hill-vic-3128,766,https://bucket-api.domain.com.au/v1/bucket/image/2017651794_20_1_220309_081320-w1600-h1067
3,Hannaslea,St,Box Hill,3128.0,Vic,"{'latitude': -37.8267687, 'longitude': 145.1230562}",House,4,2.0,2.0,AUSD,Buxton Box Hill,2017650493,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/3-hannaslea-street-box-hill-vic-3128-2017650493,2200000,,0,CD-5927-YL,https://www.domain.com.au/property-profile/3-hannaslea-street-box-hill-vic-3128,836,https://bucket-api.domain.com.au/v1/bucket/image/2017650493_1_1_220309_042727-w1600-h1067
52,Linda,Av,Box Hill North,3129.0,Vic,"{'latitude': -37.8057882, 'longitude': 145.1275417}",Unit,3,2.0,2.0,AUSD,HAR Box Hill TSL,2017640082,28353,Harcourts Box Hill TSL,https://www.domain.com.au/real-estate-agencies/harcourtsboxhill,https://www.domain.com.au/1-52-linda-ave-box-hill-north-vic-3129-2017640082,955000,1,0,GN-4327-KS,https://www.domain.com.au/property-profile/52-linda-avenue-box-hill-north-vic-3129,234,0
15,Marama,St,Box Hill North,3129.0,Vic,"{'latitude': -37.8039176, 'longitude': 145.1343286}",House,3,1.0,2.0,AUSD,RW Burwood,2017647054,3576,Ray White Burwood,https://www.domain.com.au/real-estate-agencies/raywhiteburwood-3576,https://www.domain.com.au/15-marama-street-box-hill-north-vic-3129-2017647054,1403000,,0,IS-9323-CA,https://www.domain.com.au/property-profile/15-marama-street-box-hill-north-vic-3129,654,https://bucket-api.domain.com.au/v1/bucket/image/2017647054_1_1_220308_045148-w2500-h1667
8,Twyford,St,Box Hill North,3129.0,Vic,"{'latitude': -37.8059966, 'longitude': 145.1396567}",House,3,1.0,2.0,AUSD,Buxton Box Hill,2017647376,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/8-twyford-street-box-hill-north-vic-3129-2017647376,1390000,,0,JE-8524-QP,https://www.domain.com.au/property-profile/8-twyford-street-box-hill-north-vic-3129,646,https://bucket-api.domain.com.au/v1/bucket/image/2017647376_4_1_220308_054010-w1600-h1067
2,Asquith,St,Box Hill South,3128.0,Vic,"{'latitude': -37.8361864, 'longitude': 145.1211403}",Townhouse,3,2.0,2.0,AUSD,Woodards Blackburn,2017651389,3599,Woodards Blackburn,https://www.domain.com.au/real-estate-agencies/woodardsblackburn-3599,https://www.domain.com.au/2-2-asquith-street-box-hill-south-vic-3128-2017651389,1069999,2,0,KL-6437-RH,https://www.domain.com.au/property-profile/2-asquith-street-box-hill-south-vic-3128,678,https://bucket-api.domain.com.au/v1/bucket/image/w800-h600-2006726658_1_ofi_150220_015038
13,Eden,Av,Box Hill South,3128.0,Vic,"{'latitude': -37.8421675, 'longitude': 145.1326904}",House,4,2.0,2.0,AUSA,RW Burwood,2017654260,3576,Ray White Burwood,https://www.domain.com.au/real-estate-agencies/raywhiteburwood-3576,https://www.domain.com.au/13-eden-avenue-box-hill-south-vic-3128-2017654260,1598000,,0,RK-7826-QR,https://www.domain.com.au/property-profile/13-eden-avenue-box-hill-south-vic-3128,604,https://bucket-api.domain.com.au/v1/bucket/image/2017654260_1_1_220310_042053-w2500-h1667
1B,Gwenda,St,Box Hill South,3128.0,Vic,"{'latitude': -37.8346261, 'longitude': 145.1124423}",House,3,2.0,2.0,AUSD,Woodards Blackburn,2017646939,3599,Woodards Blackburn,https://www.domain.com.au/real-estate-agencies/woodardsblackburn-3599,https://www.domain.com.au/1b-gwenda-street-box-hill-south-vic-3128-2017646939,1382000,,0,FK-0974-DF,https://www.domain.com.au/property-profile/1b-gwenda-street-box-hill-south-vic-3128,289,https://bucket-api.domain.com.au/v1/bucket/image/2017646939_1_1_220308_043412-w1600-h1066
51,Wellman,St,Box Hill South,3128.0,Vic,"{'latitude': -37.832296, 'longitude': 145.115706}",Unit,2,1.0,1.0,AUSD,Fletchers Blackburn,2017654840,20482,Fletchers Blackburn,https://www.domain.com.au/real-estate-agencies/fletchersblackburn-20482,https://www.domain.com.au/1-51-wellman-street-box-hill-south-vic-3128-2017654840,820000,1,0,II-7556-GH,https://www.domain.com.au/property-profile/51-wellman-street-box-hill-south-vic-3128,811,0
111,Ruby,Wy,Braybrook,3019.0,Vic,"{'latitude': -37.794558, 'longitude': 144.851004}",House,4,3.0,2.0,AUSD,Douglas Kay Estate Agents,2017662168,4216,Douglas Kay Estate Agents,https://www.domain.com.au/real-estate-agencies/douglaskayestateagents-4216,https://www.domain.com.au/111-ruby-way-braybrook-vic-3019-2017662168,1490000,,0,AA-9377-TT,https://www.domain.com.au/property-profile/111-ruby-way-braybrook-vic-3019,471,https://bucket-api.domain.com.au/v1/bucket/image/2017662168_1_1_220315_125911-w1920-h1280
4,Solomon,Ct,Breakwater,3219.0,Vic,"{'latitude': -38.1786026, 'longitude': 144.3804772}",House,3,1.0,3.0,AUSD,Precinct Estate Agents,2017656373,19327,Precinct Estate Agents ,https://www.domain.com.au/real-estate-agencies/precinctestateagents-19327,https://www.domain.com.au/4-solomon-court-breakwater-vic-3219-2017656373,559000,,0,ZS-6232-XV,https://www.domain.com.au/property-profile/4-solomon-court-breakwater-vic-3219,602,https://bucket-api.domain.com.au/v1/bucket/image/2017656373_1_1_220311_122132-w5760-h3840
37,Burrows,St,Brighton,3186.0,Vic,"{'latitude': -37.9174008, 'longitude': 144.9950417}",House,3,3.0,4.0,AUSD,Belle Property Brighton,2017648680,30194,Belle Property Brighton,https://www.domain.com.au/real-estate-agencies/bellepropertybrighton-30194,https://www.domain.com.au/37-burrows-street-brighton-vic-3186-2017648680,2070000,,0,GH-6425-ZB,https://www.domain.com.au/property-profile/37-burrows-street-brighton-vic-3186,539,https://bucket-api.domain.com.au/v1/bucket/image/2017648680_1_1_220308_113431-w2100-h1400
14,Laburnum,St,Brighton,3186.0,Vic,"{'latitude': -37.9184799, 'longitude': 145.0050415}",House,3,1.0,1.0,AUHB,Atria Realestate,2017643786,34989,Atria Realestate,https://www.domain.com.au/real-estate-agencies/atriarealestate-34989,https://www.domain.com.au/14-laburnum-street-brighton-vic-3186-2017643786,1800000,,0,LS-8581-US,https://www.domain.com.au/property-profile/14-laburnum-street-brighton-vic-3186,284,https://bucket-api.domain.com.au/v1/bucket/image/2017643786_1_1_220414_044317-w1920-h1280
26,Whyte,St,Brighton,3186.0,Vic,"{'latitude': -37.923629, 'longitude': 144.999411}",House,3,1.0,4.0,AUHB,Beck & Small Property,2017642568,32041,Beck & Small Property,https://www.domain.com.au/real-estate-agencies/becksmallproperty-32041,https://www.domain.com.au/26-whyte-street-brighton-vic-3186-2017642568,2000000,,0,FI-5082-HW,https://www.domain.com.au/property-profile/26-whyte-street-brighton-vic-3186,396,https://bucket-api.domain.com.au/v1/bucket/image/2017642568_1_1_220414_015417-w1560-h832
22,Avalon,Av,Broadmeadows,3047.0,Vic,"{'latitude': -37.6896711, 'longitude': 144.9200452}",Townhouse,2,2.0,1.0,AUSP,Eview Group - C+M Residential,2017648409,28112,Eview Group - C+M Residential,https://www.domain.com.au/real-estate-agencies/eviewgroupcmresidential-28112,https://www.domain.com.au/2-22-avalon-avenue-broadmeadows-vic-3047-2017648409,450000,2,0,DO-9222-UY,https://www.domain.com.au/property-profile/22-avalon-avenue-broadmeadows-vic-3047,753,0
21,Elliott,Av,Broadmeadows,3047.0,Vic,"{'latitude': -37.693292, 'longitude': 144.9312675}",House,4,1.0,2.0,AUSD,RW Reservoir,2017646919,15989,Ray White Reservoir,https://www.domain.com.au/real-estate-agencies/rwreservoir,https://www.domain.com.au/21-elliott-avenue-broadmeadows-vic-3047-2017646919,628000,,0,LD-3996-WA,https://www.domain.com.au/property-profile/21-elliott-avenue-broadmeadows-vic-3047,650,https://bucket-api.domain.com.au/v1/bucket/image/2017646919_3_1_220308_043050-w3464-h2309
209,Albion,St,Brunswick,3056.0,Vic,"{'latitude': -37.7605294, 'longitude': 144.9615493}",House,2,1.0,0.0,AUSP,NAY Brunswick,2017666316,4720,Nelson Alexander Brunswick,https://www.domain.com.au/real-estate-agencies/nelsonalexanderbrunswick-4720,https://www.domain.com.au/209-albion-street-brunswick-vic-3056-2017666316,900000,,0,LW-4519-EU,https://www.domain.com.au/property-profile/209-albion-street-brunswick-vic-3056,171,https://bucket-api.domain.com.au/v1/bucket/image/2017666316_1_1_220316_022852-w1600-h1067
10,Dods,St,Brunswick,3056.0,Vic,"{'latitude': -37.7734018, 'longitude': 144.9623021}",Unit,2,2.0,1.0,AUSP,Jellis Craig Brunswick,2017649917,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/204-10-dods-street-brunswick-vic-3056-2017649917,710000,204,0,BE-4056-BX,0,0,0
90,Lydia,St,Brunswick,3056.0,Vic,"{'latitude': -37.7717401, 'longitude': 144.9677876}",House,3,2.0,1.0,AUSD,Jellis Craig Brunswick,2017654201,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/90-lydia-street-brunswick-vic-3056-2017654201,1825000,,0,IO-8707-DD,https://www.domain.com.au/property-profile/90-lydia-street-brunswick-vic-3056,171,https://bucket-api.domain.com.au/v1/bucket/image/2017654201_1_1_220310_041509-w1600-h1067
9,Lyle,St,Brunswick,3056.0,Vic,"{'latitude': -37.765055, 'longitude': 144.957773}",House,4,1.0,0.0,AUSP,Jellis Craig Brunswick,2017650708,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/9-lyle-street-brunswick-vic-3056-2017650708,1600000,,0,PU-9943-OU,https://www.domain.com.au/property-profile/9-lyle-street-brunswick-vic-3056,274,https://bucket-api.domain.com.au/v1/bucket/image/2017650708_1_1_220309_045722-w1600-h1067
815,Park,St,Brunswick,3056.0,Vic,"{'latitude': -37.7767712, 'longitude': 144.9528163}",Unit,2,1.0,1.0,AUSD,Woodards,2017643530,19,Woodards,https://www.domain.com.au/real-estate-agencies/woodards-19,https://www.domain.com.au/4-815-park-street-brunswick-vic-3056-2017643530,740000,4,0,YI-5106-AS,0,0,0
